file	segment	sent	Prompt	Thesis	dim3	dim4_Syntax	dim5
2020_MLa_433_2.docx	Argument	Also, sport can help to developed our brain and musculies and it is obviously positive effect, I adree with this point.					L
2020_MLa_433_2.docx	Elaboration	When children watch sportsmen they want to do the same and this example very important for our future.					H
2020_MLa_433_2.docx	Elaboration	For example, i play in football nearly 10 years and i decided to choose it because of TV sport.					H
2020_MLa_433_2.docx	Argument	Others suggested that watching sport it just waste of time.					H
2020_MLa_433_2.docx	Elaboration	They probably think so because they can not to play something and they do not understand the feeling when your team is win.					L
2020_MLa_433_2.docx	Elaboration	Moreover, when you just sit front of the TV you can not develop your brain or so on and it is not some positive effects.					L
2020_MLa_433_2.docx	Elaboration	For example, according to the research Oxford University, people who like videogames and sport on TV have lower figures for eye healthy that others people.					H
2020_MLa_433_2.docx	Conclusion	Finally, there are many opinions for watching TV sports or live games.					L
2020_MLa_433_2.docx	Conclusion	There are group of people who against this events because it not useful and the opposed group who support because find it developed and interesting.					L
2020_MLa_433_2.docx	Conclusion	I am disagree that watching sport on TV is wrong and dangerous.					L
2020_MLa_434_2.docx	Thesis	A certain amount of people believes watching sports, regardless of doing so on TV or at live sports events, is not a productive way to spend one's time.					H
2020_MLa_434_2.docx	Thesis	The essay agrees with the following statement, because, firstly, it leads to spending unnecessarily big amounts of money, and secondly, it distracts people from doing actually useful things.					L
2020_MLa_434_2.docx	Argument	To begin with, some people tend to associate watching sports with wasting one's money, and this point of view has become more popular than ever nowadays.					H
2020_MLa_434_2.docx	Elaboration	Among the reasons to consider this to be true is the fact that, often, people acquire a certain addiction to sports which can be compared to gambling: those keen on watching sports admit that they spend more than they would like on TV channels, tickets, and sports merchandise.					H
2020_MLa_434_2.docx	Elaboration	The research conducted by Hilton University illustrates that the expenditures of sports fans are almost twice as big as of those who do not relate themselves to liking sports.					H
2020_MLa_434_2.docx	Argument	Another topic to cover is that watching sports can be somewhat hypnotizing, making people get on the edge of their seats just not to miss a bright moment of the game.					H
2020_MLa_434_2.docx	Elaboration	Sadly, sports matches are known to take a lot of time, which attracts the viewers' attention for the duration of the match, making them unable to do anything but watch.					H
2020_MLa_434_2.docx	Elaboration	A survey made by BBC shows that 80% of sports viewers admit they get so focused on watching, they have to give up on any work or studies, and 70% confess they would rather be doing something actually useful, but they really can not since this hobby is already an addiction.					H
2020_MLa_434_2.docx	Conclusion	To summarize, watching sports can be considered a waste of time because it leads to unnecessary waste of money, and makes the viewers unable to do any actual work or studies while they watch sports.					H
2020_MLa_435_2.docx	Thesis	There is an oppinion that sposrts watching is absolutely useless and I agree with this, nevermind you are watching it on TV or a stadium.					H
2020_MLa_435_2.docx	Argument	First of all, it might be sad that sport is a good thin.					L
2020_MLa_435_2.docx	Elaboration	While playn a teem game you may contact with the others in a level of a family or develop tour skills, however watching sport with a bottle of beer just give you a visual illusion of such experience.					L
2020_MLa_435_2.docx	Elaboration	You will never be healthy by this, never be stronger or more popular.					L
2020_MLa_435_2.docx	Elaboration	You will just spend two hours watching how another people do this.					L
2020_MLa_435_2.docx	Argument	Second thing is there are a strange comunity of sport fans that decreas the will to be among them by fighting on stadiums, beating everyone around and making people suffering for their lovely sport team.					L
2020_MLa_435_2.docx	Elaboration	such watchers bring millons of drafts to sports clubs every year.					H
2020_MLa_435_2.docx	Elaboration	That is why you may think about looking on guys runing through the court at home, but look at the previous paragraph.					L
2020_MLa_435_2.docx	Argument	Never the less, there are people who realy likes watching TV matches, ond real events.					L
2020_MLa_435_2.docx	Elaboration	They like that atmosphere of something gratfull or may be it just hellps them to reduce stress.					L
2020_MLa_435_2.docx	Elaboration	They adore it and that is it.					L
2020_MLa_435_2.docx	Elaboration	Do not wis anybody say them that watching sports is a waste of precious time.					L
2020_MLa_435_2.docx	Conclusion	To sum it all up, the problem of usles sports watching is absolutely real as for me.					H
2020_MLa_435_2.docx	Conclusion	And I believe that it is not logical to spend your time on such a things.					L
2020_MLa_435_2.docx	Conclusion	However it is neccesary to understand, it is only the mean of taste.					L
2020_MLa_436_2.docx	Introductory material	there is an ever interesting watching sports events on TV or internet.					H
2020_MLa_436_2.docx	Introductory material	It is argue that sports is playing an important role in our live, while disagree and think it will lead to adverse ramifications.					L
2020_MLa_436_2.docx	Thesis	This essay agree that warching sports on TV or internet is a waste of time.					H
2020_MLa_436_2.docx	Thesis	This essay will discuss both point of view.					H
2020_MLa_436_2.docx	Argument	it is clear that nowadays most sports have their enormous gfans around the world and somebody by going to stadium or watching sports on TV.					L
